,brand,model,year,Energy,gear_box,Trim,price
37522,PEUGEOT,BOXER,2017,Diesel,Manuelle,333 L1H1 2.0 BLUEHDI 130 PREMIUM,24780
37523,PEUGEOT,508,2019,Diesel,Automatique,BLUEHDI 160CH S&S GT LINE EAT8,26827
37524,PEUGEOT,508,2018,Diesel,Automatique,2.0 BLUEHDI 180CH S&S EAT6 GT,17390
37525,PEUGEOT,308,2020,Essence,Manuelle,1.2 PURETECH 130CH S&S GT,24890
37526,PEUGEOT,208,2021,Essence,Manuelle,1.2 PURETECH 75CH S&S LIKE,18490
37527,PEUGEOT,3008,2021,Hybride Rechargeable,Automatique,HYBRID4 300CH ALLURE PACK E-EAT8,44490
37528,PEUGEOT,2008,2022,Essence,Manuelle,1.2 PURETECH 100CH S&S STYLE,24980
37529,PEUGEOT,108,2020,Essence,Manuelle,VTI 72 STYLE S&S 4CV 5P,12480
37530,PEUGEOT,3008,2022,Hybride Rechargeable,Automatique,HYBRID 225CH GT E-EAT8,46970
37531,PEUGEOT,2008,2018,Essence,Manuelle,1.2 PURETECH 110CH ALLURE S&S,14490
37532,VOLKSWAGEN,POLO,2019,Essence,Manuelle,1.0 80CH IQ.DRIVE EURO6D-T,16490
37533,HYUNDAI,KONA,2022,Essence,Manuelle,1.0 T-GDI 120CH FAP INTUITIVE EURO6D-T EVAP,21880
37534,PEUGEOT,508,2020,Diesel,Automatique,BLUEHDI 160CH S&S GT LINE EAT8,29979
37535,OPEL,COMBO,2020,Diesel,Manuelle,LIFE L1H1 1.5 D 130CH S&S INNOVATION,28900
37536,CITROËN,C3,2022,Essence,Manuelle,1.2 PURETECH 83CH S&S SHINE,17884
37537,PEUGEOT,3008,2019,Diesel,Automatique,2.0 BLUEHDI 180CH S&S ALLURE BUSINESS EAT8,29590
37538,PEUGEOT,3008,2017,Diesel,Manuelle,1.6 BLUEHDI 120CH GT LINE S&S,21490
37539,CITROËN,BERLINGO,2020,Diesel,Manuelle,XL BLUEHDI 100CH S&S FEEL,29990
37540,PEUGEOT,2008,2021,Diesel,Automatique,1.5 BLUEHDI 130CH S&S ALLURE PACK EAT8 125G,28955
37541,PEUGEOT,308 SW,2021,Diesel,Automatique,1.5 BLUEHDI 130CH S&S GT EAT8,35990
37542,CITROËN,C3,2017,Diesel,Manuelle,1.6 BLUEHDI 75CH S&S FEEL,9899
37543,CITROËN,C5 AIRCROSS,2022,Diesel,Automatique,BLUEHDI 130CH S&S SHINE EAT8,33990
37544,PEUGEOT,3008,2022,Diesel,Automatique,1.5 BLUEHDI 130CH S&S ROADTRIP EAT8,39490
37545,PEUGEOT,3008,2022,Diesel,Automatique,1.5 BLUEHDI 130CH S&S ROADTRIP EAT8,39990
37546,PEUGEOT,3008,2022,Diesel,Automatique,1.5 BLUEHDI 130CH S&S GT EAT8,42990
37547,PEUGEOT,3008,2022,Diesel,Automatique,1.5 BLUEHDI 130CH S&S GT EAT8,42990
37548,OPEL,CORSA,2021,Diesel,Manuelle,1.5 D 100CH EDITION,18590
37549,OPEL,CROSSLAND,2021,Essence,Manuelle,1.2 TURBO 110CH GS LINE,21790
37550,RENAULT,KADJAR,2017,Essence,Automatique,TCE 130 ENERGY INTENS EDC,16990
37551,FORD,RANGER,2014,Diesel,Automatique,2.2 TDCI 150 4X4 LIMITED A,22790
37552,PEUGEOT,2008,2022,Diesel,Automatique,BLUEHDI 130 S&S EAT8 ROADTRIP,30490
37553,CITROËN,C3,2018,Diesel,Manuelle,BLUEHDI 75 S&S FEEL BUSINESS,10790
37554,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 75 S&S BVM5 ACTIVE,18190
37555,PEUGEOT,2008,2022,Diesel,Automatique,BLUEHDI 130 S&S EAT8 ROADTRIP,30490
37556,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 75 S&S BVM5 ACTIVE,18190
37557,PEUGEOT,208,2021,Essence,Manuelle,PURETECH 100 S&S BVM6 ALLURE,19990
37558,PEUGEOT,5008,2022,Diesel,Automatique,BLUEHDI 130CH S&S EAT8 ALLURE PACK,39490
37559,PEUGEOT,BIPPER,2018,Diesel,Manuelle,STANDARD 1.3 HDI 80 FAP PREMIUM PLUS,8990
37560,CITROËN,C4,2021,Essence,Manuelle,PURETECH 130 S&S BVM6 FEEL,20790
37561,PEUGEOT,2008,2022,Diesel,Automatique,BLUEHDI 130 S&S EAT8 ROADTRIP,30490
37562,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 75 S&S BVM5 ACTIVE,18190
37563,PEUGEOT,RCZ,2014,Diesel,Manuelle,2.0 HDI FAP 160CH,16400
37564,PEUGEOT,2008,2022,Diesel,Automatique,BLUEHDI 130 S&S EAT8 ROADTRIP,30490
37565,CITROËN,BERLINGO,2018,Diesel,Manuelle,M BLUEHDI 100 CLUB,17490
37566,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 75 S&S BVM5 ACTIVE,18190
37567,PEUGEOT,508,2021,Hybride Rechargeable,Automatique,HYBRID 225 E-EAT8 GT,41990
37568,PEUGEOT,3008,2017,Diesel,Automatique,2.0 BLUEHDI 180CH S&S EAT6 GT,27190
37569,DS,7 CROSSBACK,2021,Hybride Rechargeable,Automatique,E-TENSE 4X4 300CH GRAND CHIC,58980
37570,CITROËN,C4 SPACETOURER,2019,Diesel,Manuelle,BLUEHDI 130CH S&S FEEL E6.D-TEMP,19790
37571,VOLVO,V40,2017,Diesel,Manuelle,D2 120CH ITEK EDITION,16490
37572,CITROËN,C4 GRAND,2020,Diesel,Automatique,GRAND C4 SPACETOURER BLUEHDI 130CH S&S SHINE EAT8 E6.D-TEMP,27985
37573,PEUGEOT,PARTNER,2020,Diesel,Manuelle,LONG 950KG BLUEHDI 100CH S&S BVM5 PREMIUM,19450
37574,FORD,FOCUS,2017,Diesel,Automatique,2.0 TDCI 150CH STOP&START TITANIUM POWERSHIFT,14990
37575,PEUGEOT,2008,2021,Essence,Manuelle,1.2 PURETECH 100CH S&S ACTIVE,24490
37576,PEUGEOT,508,2021,Diesel,Automatique,BLUEHDI 130CH S&S ACTIVE PACK EAT8,31490
37577,CITROËN,BERLINGO,2020,Diesel,Manuelle,M BLUEHDI 100CH S&S FEEL,27990
37578,PEUGEOT,3008,2019,Diesel,Manuelle,1.5 BLUEHDI 130CH E6.C GT LINE S&S 6CV,26990
37579,PEUGEOT,3008,2018,Diesel,Automatique,2.0 BLUEHDI 180CH S&S GT LINE EAT8,29990
37580,RENAULT,MEGANE,2018,Diesel,Automatique,1.5 DCI 110CH ENERGY BUSINESS EDC,16590
37581,PEUGEOT,2008,2021,Essence,Manuelle,1.2 PURETECH 100CH S&S ACTIVE BUSINESS,22490
37582,OPEL,GRANDLAND,2019,Essence,Automatique,X 1.2 TURBO 130CH ULTIMATE BVA,24990
37583,OPEL,CROSSLAND,2021,Essence,Manuelle,1.2 TURBO 110CH ELEGANCE,19990
37584,HYUNDAI,TUCSON,2017,Diesel,Manuelle,2.0 CRDI 136 2WD CREATIVE,16990
37585,PEUGEOT,308,2018,Diesel,Manuelle,BLUEHDI 130CH S&S BVM6 ACTIVE BUSINESS,14790
37586,CITROËN,C4,2021,Diesel,Automatique,BLUEHDI 130 S&S EAT8 SHINE,27490
37587,PEUGEOT,308,2022,Diesel,Manuelle,BLUEHDI 130CH S&S BVM6 ALLURE PACK,29990
37588,PEUGEOT,308,2022,Diesel,Automatique,SW BLUEHDI 130CH S&S EAT8 ALLURE PACK,32990
37589,PEUGEOT,308,2021,Diesel,Automatique,BLUEHDI 130CH S&S EAT8 GT,31990
37590,PEUGEOT,5008,2022,Diesel,Automatique,BLUEHDI 130CH S&S EAT8 ALLURE PACK,38990
37591,PEUGEOT,3008,2021,Diesel,Automatique,BLUEHDI 130CH S&S EAT8 GT,34990
37592,NISSAN,QASHQAI,2016,Diesel,Manuelle,1.5 DCI 110 N-CONNECTA,14590
37593,PEUGEOT,3008,2022,Hybride Rechargeable,Automatique,HYBRID 225 E-EAT8 ALLURE PACK,40990
37594,PEUGEOT,RIFTER,2019,Diesel,Manuelle,STANDARD BLUEHDI 130 S&S BVM6 ALLURE,23890
37595,PEUGEOT,208,2021,Essence,Manuelle,PURETECH 100 S&S BVM6 ALLURE,22183
37596,PEUGEOT,308,2019,Diesel,Manuelle,BLUEHDI 130CH S&S BVM6 ALLURE,18290
37597,MERCEDES,CLASSE M,2015,Diesel,Automatique,L 350 BLUETEC 4MATIC FASCINATION A,29990
37598,SUZUKI,VITARA,2021,Hybride,Manuelle,1.4 BOOSTERJET HYBRID 129CH PRIVILEGE,21980
37599,DACIA,DUSTER,2016,Diesel,Manuelle,1.5 DCI 110CH LAUREATE PLUS 4X2,12980
37600,PEUGEOT,208,2021,Essence,Automatique,1.2 PURETECH 100CH S&S ACTIVE PACK EAT8,22651
37601,PEUGEOT,308 SW,2018,Diesel,Manuelle,1.5 BLUEHDI 130CH S&S ALLURE,16990
37602,PEUGEOT,308,2020,Diesel,Automatique,1.5 BLUEHDI 130CH S&S GT LINE EAT8 7CV,24490
37603,JEEP,COMPASS,2018,Diesel,Manuelle,1.6 MULTIJET II 120CH LIMITED 4X2 117G,21990
37604,PEUGEOT,2008,2021,Diesel,Automatique,1.5 BLUEHDI 130CH S&S GT EAT8,29390
37605,PEUGEOT,3008,2018,Diesel,Automatique,1.5 BLUEHDI 130CH E6.C ALLURE S&S EAT8,26990
37606,PEUGEOT,308,2021,Essence,Manuelle,1.2 PURETECH 110CH S&S STYLE,22390
37607,PEUGEOT,2008,2019,Diesel,Automatique,1.5 BLUEHDI 120CH E6.C ALLURE S&S EAT6,19270
37608,CITROËN,C5 AIRCROSS,2022,Diesel,Automatique,HDI 130 SHINE EAT8,37990
37609,PEUGEOT,3008,2017,Essence,Manuelle,1.2 PURETECH 130CH ALLURE S&S,23990
37610,CITROËN,C5 AIRCROSS,2022,Hybride Rechargeable,Automatique,HYBRID RECHARGEABLE 225CH SHINE E-EAT8,40490
37611,OPEL,CORSA,2021,Essence,Manuelle,1.2 TURBO 100CH ELEGANCE,18990
37612,PEUGEOT,208,2022,Diesel,Manuelle,BLUEHDI 100 S&S BVM6 ALLURE PACK,23990
37613,CITROËN,C3,2022,Diesel,Manuelle,BLUEHDI 100 S&S BVM6 SHINE,21890
37614,PEUGEOT,2008,2022,Diesel,Automatique,BLUEHDI 130 S&S EAT8 ROADTRIP,30890
37615,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 75 S&S BVM5 ACTIVE,18190
37616,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 100 S&S BVM6 ROADTRIP,22590
37617,PEUGEOT,308,2014,Diesel,Manuelle,1.6 BLUEHDI 120CH S&S BVM6 BUSINESS PACK,10490
37618,PEUGEOT,PARTNER,2020,Diesel,Manuelle,LONG 950 KG BLUEHDI 100 S&S BVM5 PREMIUM,18490
37619,PEUGEOT,2008,2020,Essence,Manuelle,PURETECH 110CH S&S BVM6 ACTIVE,17990
37620,PEUGEOT,3008,2022,Diesel,Automatique,BLUEHDI 130CH S&S EAT8 ROADTRIP,38990
37621,PEUGEOT,208,2022,Diesel,Manuelle,BLUEHDI 100 S&S BVM6 ALLURE PACK,23990
37622,CITROËN,C3,2022,Diesel,Manuelle,BLUEHDI 100 S&S BVM6 SHINE,21890
37623,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 100 S&S BVM6 ROADTRIP,22590
37624,PEUGEOT,2008,2022,Diesel,Automatique,BLUEHDI 130 S&S EAT8 ROADTRIP,30890
37625,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 75 S&S BVM5 ACTIVE,18190
37626,PEUGEOT,208,2022,Diesel,Manuelle,BLUEHDI 100 S&S BVM6 ALLURE PACK,23990
37627,CITROËN,C3,2022,Diesel,Manuelle,BLUEHDI 100 S&S BVM6 SHINE,21890
37628,PEUGEOT,2008,2022,Diesel,Automatique,BLUEHDI 130 S&S EAT8 ROADTRIP,30890
37629,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 100 S&S BVM6 ROADTRIP,22590
37630,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 75 S&S BVM5 ACTIVE,18190
37631,CITROËN,C3,2020,Essence,Manuelle,PURETECH 82 S&S BVM5 SHINE,14790
37632,CITROËN,C3,2020,Essence,Manuelle,PURETECH 82 S&S BVM5 SHINE,14990
37633,PEUGEOT,208,2022,Diesel,Manuelle,BLUEHDI 100 S&S BVM6 ALLURE PACK,23990
37634,PEUGEOT,2008,2022,Diesel,Automatique,BLUEHDI 130 S&S EAT8 ROADTRIP,30890
37635,CITROËN,C3,2022,Diesel,Manuelle,BLUEHDI 100 S&S BVM6 SHINE,21890
37636,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 100 S&S BVM6 ROADTRIP,22590
37637,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 75 S&S BVM5 ACTIVE,18190
37638,PEUGEOT,208,2018,Essence,Manuelle,PURETECH 82CH S&S BVM5 SIGNATURE,13990
37639,CITROËN,C3,2020,Essence,Manuelle,PURETECH 82 S&S BVM5 SHINE,14990
37640,DS,4 CROSSBACK,2017,Diesel,Automatique,4 CROSSBACK BLUEHDI 120 S&S EAT6 BE CHIC,12490
37641,OPEL,CORSA,2021,Essence,Manuelle,1.2 75CH EDITION,15490
37642,PEUGEOT,3008,2021,Hybride Rechargeable,Automatique,HYBRID4 300 E-EAT8 ALLURE PACK,42790
37643,CITROËN,C3,2021,Essence,Manuelle,PURETECH 83 S&S BVM5 FEEL PACK,16590
37644,PEUGEOT,508,2021,Hybride Rechargeable,Automatique,HYBRID4 360 E-EAT8 PEUGEOT SPORT ENGINEERED,52500
37645,FIAT,SCUDO,2022,Diesel,Automatique,STANDARD 2.0 MULTIJET 145CH PRO LOUNGE BVA,34480
37646,RENAULT,SCENIC,2018,Diesel,Manuelle,1.7 BLUE DCI 150CH INTENS,20990
37647,PEUGEOT,108,2021,Essence,Manuelle,VTI 72 STYLE S&S 4CV 5P,13490
37648,PEUGEOT,3008,2021,Hybride Rechargeable,Automatique,HYBRID 225CH ALLURE PACK E-EAT8,38990
37649,CITROËN,C4 GRAND,2021,Diesel,Manuelle,GRAND C4 SPACETOURER BLUEHDI 130CH S&S SHINE PACK E6.D,31990
37650,PEUGEOT,308,2017,Diesel,Manuelle,1.6 BLUEHDI 100CH STYLE S&S 5P,15246
37651,PEUGEOT,3008,2019,Diesel,Manuelle,1.5 BLUEHDI 130CH E6.C ALLURE BUSINESS S&S 111G,23980
37652,PEUGEOT,2008,2020,Essence,Manuelle,1.2 PURETECH 130CH S&S ALLURE 7CV,25888
37653,PEUGEOT,3008,2022,Hybride Rechargeable,Automatique,HYBRID 225CH ALLURE PACK E-EAT8,41499
37654,MINI,ONE,2021,Essence,Automatique,MINI COOPER 136CH CLASSIC BVA7,28978
37655,FORD,KUGA,2019,Diesel,Manuelle,1.5 TDCI 120CH STOP&START TREND 4X2 EURO6.2,21290
37656,PEUGEOT,2008,2021,Essence,Manuelle,1.2 PURETECH 100CH S&S STYLE,22990
37657,FIAT,500X,2019,Essence,Manuelle,500 X 1.0 FIREFLY TURBO T3 120CH CITY CROSS,17990
37658,DACIA,DUSTER,2020,Diesel,Manuelle,1.5 BLUE DCI 95CH ESSENTIEL 4X2 - 19,16480
37659,FIAT,TIPO,2017,Diesel,Automatique,SW 1.6 MULTIJET 120CH EASY BUSINESS S/S DCT,12490
37660,CITROËN,C4 GRAND,2022,Diesel,Automatique,GRAND C4 SPACETOURER BLUEHDI 130CH S&S SHINE PACK EAT8 E6.D,33490
37661,PEUGEOT,308,2021,Hybride Rechargeable,Automatique,PHEV 225CH GT E-EAT8,42490
37662,CITROËN,C4 CACTUS,2020,Essence,Manuelle,PURETECH 110CH S&S FEEL E6.D 6CV,19590
37663,CITROËN,C3,2022,Diesel,Manuelle,1.5 BLUEHDI 100CH S&S SHINE E6.D,20480
37664,CITROËN,C3,2022,Diesel,Manuelle,1.5 BLUEHDI 100CH S&S SHINE E6.D,20480
37665,CITROËN,C3,2022,Diesel,Manuelle,1.5 BLUEHDI 100CH S&S SHINE E6.D,20480
37666,CITROËN,C3,2022,Diesel,Manuelle,1.5 BLUEHDI 100CH S&S SHINE E6.D,20980
37667,CITROËN,C4 GRAND,2021,Diesel,Automatique,GRAND C4 SPACETOURER BLUEHDI 130CH S&S SHINE PACK EAT8 E6.D,33980
37668,OPEL,INSIGNIA,2021,Diesel,Automatique,2.0 D 174CH GS LINE PACK BVA8,34590
37669,OPEL,MOKKA,2022,Essence,Automatique,1.2 TURBO 130CH ELEGANCE BUSINESS BVA8,27990
37670,CITROËN,C3,2021,Essence,Manuelle,PURETECH 83 S&S BVM5 FEEL BUSINESS,15490
37671,CITROËN,C3,2021,Essence,Manuelle,PURETECH 83 S&S BVM5 C-SERIES,14890
37672,FIAT,500,2019,Essence,Manuelle,1.2 69 CH ECO PACK S/S LOUNGE,11990
37673,PEUGEOT,508,2020,Diesel,Automatique,SW BLUEHDI 130 CH S&S EAT8 ALLURE BUSINESS,24390
37674,DS,4,2017,Essence,Manuelle,4 PURETECH 130 S&S BVM6 BE CHIC,15490
37675,CITROËN,BERLINGO,2019,Diesel,Manuelle,M BLUEHDI 75 CLUB,17690
37676,PEUGEOT,308,2021,Diesel,Automatique,BLUEHDI 130CH S&S EAT8 GT PACK,33990
37677,CITROËN,BERLINGO,2019,Diesel,Manuelle,TAILLE M BLUEHDI 100 BVM FEEL,25990
37678,CITROËN,C3,2021,Diesel,Manuelle,BLUEHDI 100 S&S BVM6 SHINE BUSINESS,17200
37679,CITROËN,C3,2018,Diesel,Manuelle,BLUEHDI 75 S&S 83G FEEL BUSINESS,12790
37680,PEUGEOT,308,2020,Essence,Manuelle,PURETECH 110CH S&S BVM6 ALLURE,19290
37681,MERCEDES,GLC,2021,Diesel,Automatique,220 D 194CH AVANTGARDE LINE 4MATIC 9G-TRONIC,56893
37682,CITROËN,C3,2017,Essence,Manuelle,PURETECH 82CH FEEL BUSINESS,12990
37683,CITROËN,C3,2020,Diesel,Manuelle,1.5 BLUEHDI 100CH S&S FEEL,13428
37684,PEUGEOT,3008,2018,Essence,Manuelle,1.2 PURETECH 130CH GT LINE S&S,24990
37685,VOLKSWAGEN,T-ROC,2020,Essence,Manuelle,1.5 TSI EVO 150CH UNITED S&S,25990
37686,CITROËN,C1,2015,Essence,Manuelle,PURETECH 82 BVM FEEL,9990
37687,DS,3 CROSSBACK,2019,Essence,Automatique,PURETECH 130CH PERFORMANCE LINE + AUTOMATIQUE 109G,31900
37688,PEUGEOT,2008,2022,Diesel,Manuelle,1.5 BLUEHDI 110CH S&S ROADTRIP,28900
37689,PEUGEOT,2008,2022,Diesel,Manuelle,1.5 BLUEHDI 110CH S&S ROADTRIP,28900
37690,PEUGEOT,108,2017,Essence,Manuelle,1.2 PURETECH ALLURE 5P,9990
37691,PEUGEOT,208,2020,Essence,Automatique,1.2 PURETECH 100CH S&S ALLURE EAT8,22990
37692,PEUGEOT,EXPERT,2017,Diesel,Automatique,STANDARD 2.0 BLUEHDI 180CH PREMIUM PACK S&S EAT6,24990
37693,PEUGEOT,3008,2021,Hybride Rechargeable,Automatique,HYBRID4 300CH GT PACK E-EAT8,44980
37694,SEAT,ATECA,2017,Essence,Automatique,1.4 ECOTSI 150CH ACT START&STOP XCELLENCE DSG,24490
37695,RENAULT,SCENIC,2019,Diesel,Manuelle,1.7 BLUE DCI 120CH LIMITED,18980
37696,CITROËN,C3,2020,Essence,Manuelle,PURETECH 82CH ORIGINS S&S E6.D,16390
37697,PEUGEOT,2008,2021,Diesel,Manuelle,1.5 BLUEHDI 110CH S&S GT,28480
37698,PEUGEOT,3008,2022,Diesel,Automatique,1.5 BLUEHDI 130CH S&S ROADTRIP EAT8,38480
37699,PEUGEOT,2008,2022,Diesel,Manuelle,1.5 BLUEHDI 110CH S&S ROADTRIP,28480
37700,OPEL,INSIGNIA,2021,Diesel,Automatique,2.0 D 174CH GS LINE PACK BVA8,29990
37701,OPEL,MOKKA,2014,Essence,Manuelle,1.4 TURBO - 140 CH 4X4 START&STOP COSMO PACK,11290
37702,DS,4,2017,Diesel,Manuelle,4 BLUEHDI 150 S&S BVM6 SPORT CHIC,16985
37703,PEUGEOT,2008,2021,Essence,Manuelle,PURETECH 100 S&S BVM6 ALLURE,22980
37704,PEUGEOT,208,2021,Essence,Manuelle,PURETECH 75 S&S BVM5 STYLE,15480
37705,PEUGEOT,3008,2017,Diesel,Automatique,2.0 BLUEHDI 180CH S&S EAT6 GT,23490
37706,PEUGEOT,3008,2016,Diesel,Manuelle,1.6 BLUEHDI 120CH S&S BVM6 ALLURE,19489
37707,PEUGEOT,2008,2022,Diesel,Automatique,BLUEHDI 130 S&S EAT8 GT,34490
37708,PEUGEOT,2008,2019,Essence,Automatique,PURETECH 130CH S&S EAT6 ALLURE,20690
37709,CITROËN,C5 AIRCROSS,2019,Diesel,Automatique,BLUEHDI 130 S&S EAT8 FEEL,24990
37710,PEUGEOT,308,2020,Essence,Manuelle,PURETECH 130CH S&S BVM6 GT,22990
37711,PEUGEOT,2008,2021,Essence,Automatique,PURETECH 130 S&S EAT8 STYLE,25690
37712,DS,3 CROSSBACK,2019,Essence,Automatique,3 CROSSBACK PURETECH 130 S&S EAT8 PERFORMANCE LINE,26990
37713,MINI,ONE,2017,Diesel,Automatique,MINI COOPER SD 170 CH BVA6 FINITION RED HOT CHILI,23790
37714,PEUGEOT,5008,2022,Diesel,Automatique,1.5 BLUEHDI 130CH S&S GT EAT8,43950
37715,PEUGEOT,508 SW,2019,Diesel,Automatique,BLUEHDI 180CH S&S ALLURE BUSINESS EAT8,24990
37716,FIAT,500,2019,Essence,Manuelle,500C 1.2 8V 69CH ECO PACK LOUNGE,14980
37717,PEUGEOT,308 SW,2022,Diesel,Manuelle,1.5 BLUEHDI 130CH S&S ALLURE PACK,33990
37718,PEUGEOT,3008,2022,Hybride Rechargeable,Automatique,HYBRID 225CH ALLURE PACK E-EAT8,42990
37719,PEUGEOT,3008,2019,Essence,Manuelle,1.2 PURETECH 130CH E6.C GT LINE S&S,26990
37720,MERCEDES,GLA,2018,Diesel,Automatique,200 D 136CH SENSATION 7G-DCT EURO6C,27490
37721,RENAULT,CLIO,2018,Essence,Automatique,1.2 TCE 120CH ENERGY INTENS EDC 5P,15870
37722,PEUGEOT,208,2021,Essence,Automatique,1.2 PURETECH 100CH S&S ACTIVE PACK EAT8,22890
37723,AUDI,Q5,2017,Diesel,Automatique,2.0 TDI 163CH DESIGN QUATTRO S TRONIC 7,34997
37724,PEUGEOT,208,2017,Essence,Manuelle,1.6 THP 208CH GTI S&S 3P,20989
37725,PEUGEOT,208,2021,Diesel,Manuelle,1.5 BLUEHDI 100CH S&S GT,24980
37726,CITROËN,C3 AIRCROSS,2019,Diesel,Automatique,BLUEHDI 120CH S&S SHINE EAT6 E6.D-TEMP,19990
37727,OPEL,ASTRA,2020,Diesel,Manuelle,1.5 D 105CH OPEL 2020,16590
37728,MINI,ONE,2018,Essence,Manuelle,F55 COOPER 136 CH,20490
37729,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 75 S&S BVM5 ACTIVE,18190
37730,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 75 S&S BVM5 ACTIVE,18190
37731,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 75 S&S BVM5 ACTIVE,18190
37732,PEUGEOT,308,2021,Essence,Manuelle,PURETECH 130CH S&S BVM6 GT PACK,24490
37733,PEUGEOT,208,2019,Diesel,Manuelle,BLUEHDI 100 S&S BVM5 PREMIUM PACK,9990
37734,FIAT,500X,2016,Diesel,Manuelle,500 X 1.6 MULTIJET 120 CH POPSTAR,13990
37735,PEUGEOT,5008,2022,Diesel,Automatique,BLUEHDI 130CH S&S EAT8 ALLURE PACK,38990
37736,CITROËN,C4,2020,Essence,Automatique,PURETECH 130 S&S EAT8 FEEL,25990
37737,CITROËN,C3,2020,Essence,Manuelle,PURETECH 83 S&S BVM5 SHINE,15390
37738,PEUGEOT,208,2021,Essence,Manuelle,PURETECH 75 S&S BVM5 STYLE,16189
37739,NISSAN,QASHQAI,2018,Essence,Manuelle,1.2 DIG-T 115 BUSINESS EDITION,17790
37740,PEUGEOT,208,2022,Essence,Manuelle,PURETECH 75 S&S BVM5 ACTIVE,18190
37741,PEUGEOT,208,2021,Diesel,Manuelle,BLUEHDI 100 S&S BVM6 ALLURE PACK,22790
37742,PEUGEOT,308,2020,Diesel,Automatique,BLUEHDI 180CH S&S EAT8 GT,27790
37743,FIAT,500X,2015,Diesel,Manuelle,500 X 1.6 MULTIJET 120 CH LOUNGE,10990
37744,PEUGEOT,308,2018,Diesel,Manuelle,1.5 BLUEHDI 130CH S&S PREMIUM PACK,11950
37745,PEUGEOT,3008,2018,Diesel,Manuelle,1.5 BLUEHDI 130CH E6.C CROSSWAY S&S,23950
37746,PEUGEOT,208,2020,Essence,Automatique,1.2 PURETECH 100CH S&S ACTIVE EAT8,22450
37747,PEUGEOT,3008,2022,Diesel,Automatique,1.5 BLUEHDI 130CH S&S ROADTRIP EAT8,36290
37748,PEUGEOT,308,2021,Essence,Automatique,1.2 PURETECH 130CH S&S GT PACK EAT8,25490
37749,PEUGEOT,3008,2022,Hybride Rechargeable,Automatique,HYBRID4 300CH GT E-EAT8,48900
37750,PEUGEOT,308 SW,2022,Hybride Rechargeable,Automatique,PHEV 180CH ALLURE PACK E-EAT8,41240
37751,KIA,STONIC,2017,Essence,Manuelle,1.0 T-GDI 120CH ISG ACTIVE,14990
37752,RENAULT,CAPTUR,2020,Diesel,Automatique,1.5 BLUE DCI 115CH BUSINESS EDC,21490
37753,OPEL,CROSSLAND,2020,Essence,Manuelle,X 1.2 TURBO 130CH ULTIMATE EURO 6D-T,20490
37754,OPEL,ASTRA,2020,Diesel,Manuelle,1.5 D 122CH ELEGANCE BUSINESS,18490
37755,PEUGEOT,3008,2018,Diesel,Manuelle,1.5 BLUEHDI 130CH S&S BVM6 ALLURE BUSINESS,20990
37756,CITROËN,C5 AIRCROSS,2021,Hybride Rechargeable,Automatique,HYBRIDE RECHARGEABLE 225 S&S E-EAT8 FEEL,32590
37757,PEUGEOT,508,2020,Hybride Rechargeable,Automatique,HYBRID 225 E-EAT8 GT LINE,34690
37758,BMW,X3,2018,Diesel,Automatique,XDRIVE20D 190CH BVA8 LUXURY,38690
37759,DS,9,2021,Hybride Rechargeable,Automatique,9 9 HYBRIDE E-TENSE 225 RIVOLI +,58500
37760,PEUGEOT,3008,2020,Diesel,Automatique,1.5 BLUEHDI 130CH S&S ALLURE EAT8,28490
37761,CITROËN,BERLINGO,2019,Diesel,Manuelle,M BLUEHDI 130CH S&S FEEL 114G,23854
37762,VOLKSWAGEN,TIGUAN,2017,Diesel,Automatique,2.0 TDI 150CH CONFORTLINE BUSINESS DSG7,26587
37763,PEUGEOT,3008,2022,Diesel,Automatique,1.5 BLUEHDI 130CH S&S ALLURE PACK EAT8,35990
37764,CITROËN,C3,2020,Essence,Manuelle,PURETECH 82CH GRAPHIC S&S E6.D,16990
37765,CITROËN,BERLINGO,2018,Diesel,Manuelle,M 650KG BLUEHDI 100 S&S CLUB BVM5,17990
37766,PEUGEOT,3008,2020,Diesel,Automatique,1.5 BLUEHDI 130CH S&S GT LINE EAT8,29990
37767,PEUGEOT,308,2018,Diesel,Manuelle,1.5 BLUEHDI 130CH S&S GT LINE,21890
37768,PEUGEOT,3008,2022,Diesel,Automatique,1.5 BLUEHDI 130CH S&S ROADTRIP EAT8,38990
37769,CITROËN,C4,2022,Essence,Automatique,PURETECH 130CH S&S SHINE EAT8,27890
37770,SEAT,ATECA,2017,Diesel,Automatique,2.0 TDI 190CH START&STOP XCELLENCE 4DRIVE DSG,24480
